ID,SalePrice
1770,296903.0042091657
2143,130485.02980426379
1229,237330.58117401024
511,266001.82509926154
46,257771.13077898923
1348,161264.1764383246
2465,209526.83905207226
387,216379.1774524405
873,234000.45085579593
1918,118461.629604127
2764,236110.12533140747
2184,111472.09282052386
934,132597.5735994494
1920,130076.09373471898
2631,157320.15564844816
1768,527718.3424700656
2040,106334.79806105854
1749,227403.80239998573
834,254170.88649372954
1457,229817.018404676
79,106685.32685856894
2302,136577.05758735072
1817,148747.6254061564
2755,249494.50705112127
359,174665.65576983962
2059,110430.40553256695
2092,236143.49437012908
2516,206025.3543138189
150,113625.77732196898
1656,145559.5949573371
83,83171.61418592451
2411,198075.2799609689
795,64060.79320869759
2312,219404.05517601536
2917,107015.32914070794
1624,187452.19179677826
2215,307504.1395967199
1211,156859.8635410986
1485,158172.13568526646
1024,184468.74176275003
570,177554.56491848815
2874,132438.8284557512
700,140086.89693264483
2756,225322.26464668516
2022,175213.97131577108
583,234007.99578994242
2392,382038.8571233235
2424,172851.22754216281
212,98085.12958985544
736,119023.34368773787
1610,178671.1638884195
890,122639.66787675688
467,178300.96105148882
578,221304.4653988062
1747,201248.0181967291
1149,149588.12712390005
2758,286968.85908712255
857,149872.45864207303
2219,292067.8460759911
733,94083.3453732841
2909,104707.65096764169
1798,233162.15894514878
235,118759.46569833098
2366,127789.12837035416
1027,128631.11106690364
1195,137914.82221212162
1303,32483.172367717765
148,190626.19207666104
608,169051.52250847893
2515,199836.70351692528
821,246993.9862298274
2500,291026.899486741
745,93444.02621035199
741,121605.2682510638
1611,155046.67042808974
2532,121965.16936580384
1081,221945.44082881976
1692,429493.83618261776
2520,181827.29407192636
276,114095.84417377911
1992,143114.2828949128
663,27435.950308163083
418,124477.83439751016
1733,216434.55464518614
2359,151100.54213596717
253,176613.43174083126
1518,213831.8067213144
2035,144348.8962989464
2919,70909.00724075695
1540,235149.64557265706
2120,137170.923869434
1674,162974.2106691965
256,149260.63337019354
2361,93959.04013336508
978,64399.183104046184
2280,112917.5246003446
2095,238558.80297354647
1709,329334.21206845145
2801,241923.60139221323
1246,112860.25868366989
2373,90690.72511549127
1055,308770.7167739739
2017,119540.67999027754
1099,316149.31134411367
1344,73828.42928226732
835,220382.05993988615
1117,237667.55131523672
2043,82197.78198028218
2085,125250.90867087967
410,142737.36966172318
2650,107888.10206869215
2867,169805.38870172284
1668,118580.30207986571
1161,144753.1807705374
2122,170372.57747671677
2539,153302.79471111047
1047,145329.71769315042
1445,138294.72383580767
541,132979.67408873726
569,215554.85828097744
1276,116366.38070184313
918,158069.4908082165
326,147077.1479073216
1936,123606.8597245762
895,105819.53591795477
257,145522.2473729854
1241,178221.17879649746
1545,119382.106483071
1189,185616.89597855043
270,148744.40545212087
2066,182780.85589716732
693,95357.2225571066
1259,115199.73756304567
2916,152387.01954891143
2321,306673.3916553571
1977,93968.2561999051
1895,147064.64439294778
1240,174476.54457705305
85,162734.53224471025
1823,105310.6022091721
825,288920.03927165817
110,212951.60059447883
697,124998.52287060196
2297,126821.13099552959
1231,133119.8138349873
1355,131901.11341356166
968,321745.2746430976
584,231004.19496774022
1315,143431.54695600635
1606,129981.79123453109
206,74820.92224790153
1685,379292.7898756005
2016,127166.19479846944
869,203523.51164996
2135,129943.36505355236
2346,184241.8543946186
2430,242252.3696944153
2198,90018.45803487595
2652,119206.31521273163
27,108256.30168443781
241,160201.08773882154
906,130271.66824475004
1506,122094.08129918412
2098,354821.2300250889
1435,222072.50811792433
2213,145093.4011668582
1274,123859.80141168823
743,15701.352749875863
1737,220957.8177032146
2797,274917.66717746225
2185,50349.00856150026
58,155524.09056165194
830,202426.3260202169
808,104178.51085332604
680,144448.78233447412
1153,101859.34106426797
1291,165649.5621806934
1818,136838.21325492478
2161,205881.8174622758
1883,113511.321242589
350,352540.0661295068
2473,170640.61230515438
295,185614.27247787005
293,191908.43695192563
859,136266.44034676198
288,55934.73301940203
1578,139911.3945843805
102,182615.0706794119
2831,163315.1731354035
1030,155565.5823120039
2551,152859.9063529526
1286,131348.28503501083
958,297160.10200644005
776,137867.22105519107
72,231797.42335989513
2263,272239.1970541184
1866,163349.072584372
2876,54290.606594645535
2146,238328.43154210754
103,169225.21786673513
1500,129752.08042281753
492,172402.25280296264
167,148281.20016023194
2597,115604.24623367249
2685,96510.4407986131
1035,157278.6817523861
1220,55227.32860325092
2602,145644.00446853146
2159,211111.6854372511
695,146073.08667344984
1109,285306.0374590844
640,181037.639660404
1652,160096.5412766427
2090,181834.75407239067
1188,187237.73398766835
2345,230890.9596680997
1059,391003.29628205654
2751,240410.08124148264
128,229141.10717881884
1523,158169.4659219709
2925,170500.9466941959
2145,277576.0383280229
1121,225157.47744038605
566,253421.85903654373
565,263616.58714471903
1331,140847.48226221232
2928,132278.56987279924
156,127985.42729953586
797,149626.71054428015
327,79896.68772255251
2859,151841.52798740254
1453,126435.35117352528
1762,347109.9756863994
1868,212433.9556834057
1760,160609.86255433346
1113,213031.5931898135
1812,199127.3291506793
117,157124.0254113265
1142,206926.12150229394
2342,410122.5984673564
927,149466.2565844042
2478,169641.66846250146
655,68276.98378700492
2064,120306.9131757956
369,295026.67293486506
2239,120052.40536012712
2732,219656.92845686426
1653,168928.40979448016
959,240067.00646854172
2395,361984.9366322651
1412,111378.12990035559
271,244195.18968063226
1484,153675.83324882324
1497,148860.9811725541
552,146204.12903653563
2,116081.6762330316
1855,303283.9898251069
4,281911.50447926094
2292,150020.00234645462
134,143414.14376855278
646,89416.88384315118
42,305388.3528055015
532,212517.08521797546
713,104992.24462452711
2561,139075.00575265498
2360,127549.27972126477
1333,122531.86932294408
1407,228350.6249669037
2892,309609.8308341658
574,204306.09179194397
1227,205032.9620123994
2591,229407.7950189857
1476,219542.6486985361
1125,244295.02052421696
1446,161189.1423667634
408,113376.8964259261
1101,300514.5335240603
2251,188851.75367269307
373,188408.85665335978
2554,137229.14943922474
2382,275879.45883875585
1985,77862.5636623753
519,245256.89586403075
1093,176084.1206393536
864,251556.24232096475
2889,140672.81957891939
2308,195206.41603686224
986,150598.16042141526
1302,136817.47555480796
585,159146.11801908066
2708,152426.7514043603
147,146881.66437436984
1441,226368.22345475544
383,194246.2510987313
285,169116.15109879995
181,101152.60406310312
358,196035.50983655197
780,181528.41289844408
258,178368.45918630104
1865,217434.92373252034
692,120702.23233063429
2902,330523.48965056124
508,237910.5590307348
2638,151263.46885018738
36,143145.26546008355
611,177015.50033512522
2281,160345.33922914247
1678,122151.94711325708
1696,452603.423298954
1557,68570.11145133605
2180,146349.31750682698
1726,248305.4513246597
951,146813.40969653532
267,216626.56248351547
2706,133628.87481890313
2221,251256.39207557126
1357,153780.0406979146
2901,314495.208537088
347,166869.0337450809
2164,198226.22360445122
1586,295174.17315772566
360,147845.46523659743
1769,265895.20994001767
2617,158612.8017832076
1879,136302.10062642087
991,241260.53474646027
1535,133089.44029736746
1191,129412.53601758242
1579,244367.81885497377
1882,152806.06097397328
1510,126846.16619241975
2196,183783.3217726698
1845,170459.23243671315
2336,408832.5115964603
942,98721.53922304291
861,127650.6252439822
2555,106759.37028575559
1392,174286.5248443469
2099,260621.18549713356
1543,107693.08086129761
948,276278.7237727666
1239,188328.34643738176
22,192328.12210437906
2796,229077.7281100892
2747,198910.84738946988
92,289477.07425820106
210,171597.01494220574
1858,205499.20320774204
2228,149410.1828928091
447,263354.48458782677
827,237542.7707972407
1649,213290.76700460957
682,157624.022904133
2698,112714.33671802777
494,154531.82408634634
214,95119.97929420881
2441,258863.09985727328
2679,119082.52947407308
1336,115650.490793976
465,177154.19415803687
1524,156040.53064582095
2543,103654.66933559449
631,157899.76198828593
2452,313850.2817022148
228,167515.60274809808
126,187173.65029041184
1092,261786.00056167832
1122,211772.79278806556
932,222577.69382997468
1980,79561.03062977894
2171,128284.18534013725
551,163618.1827682862
2768,168273.75610890577
2056,101354.56155727037
1159,357277.60828077304
2645,111526.01774512559
1174,167161.51926324083
2266,229810.32513576
2462,354626.09758433665
1219,144767.38093784568
2922,194619.79720171046
118,146115.69808076322
474,152269.41562680123
2576,162014.99899877998
872,285023.5412539162
1077,222737.98700874386
1536,155173.86641179994
1150,106866.97363224882
2341,359595.1687804933
1931,161429.7560040984
2785,139644.93883104817
2538,128207.7885531401
597,218011.73937206925
464,218461.2012073032
233,250161.67008090136
2169,141901.41071160778
2123,161422.40381732755
1867,174162.53127297433
137,255665.08485521702
515,241394.5631148449
933,97047.53454901444
2784,165688.81559916787
972,150047.21650871515
599,169804.49371797184
2614,129726.21318660336
2582,128694.35417152176
1409,177242.6163659434
175,111607.21691102648
352,239241.85499334516
976,93014.90729250127
2134,194287.35456328889
984,115495.23378399923
2396,347016.96525464853
1673,122169.41314769402
404,126371.96896112012
607,160647.96772627597
814,150532.7980529853
868,192217.7919445783
2271,176994.80198279602
1633,263195.3435800696
337,156422.44693250448
2765,214054.09167221934
1746,249092.84666344774
368,341062.21732323145
2806,207024.7147293503
1662,199535.34084011067
1234,228860.01322071356
1373,123724.52507965379
1672,108699.34967705619
1939,121039.60427399776
