Id,SalePrice
2397,181486.20182291666
2340,181486.20182291666
1618,181486.20182291666
2843,181486.20182291666
1061,181486.20182291666
2786,181486.20182291666
1935,181486.20182291666
1341,181486.20182291666
521,181486.20182291666
2136,181486.20182291666
996,181486.20182291666
227,181486.20182291666
135,181486.20182291666
1167,181486.20182291666
294,181486.20182291666
1776,181486.20182291666
540,181486.20182291666
1717,181486.20182291666
2303,181486.20182291666
116,181486.20182291666
127,181486.20182291666
1371,181486.20182291666
1014,181486.20182291666
1507,181486.20182291666
702,181486.20182291666
750,181486.20182291666
261,181486.20182291666
1559,181486.20182291666
577,181486.20182291666
2812,181486.20182291666
2080,181486.20182291666
1368,181486.20182291666
2376,181486.20182291666
659,181486.20182291666
1235,181486.20182291666
332,181486.20182291666
1917,181486.20182291666
2094,181486.20182291666
1460,181486.20182291666
1471,181486.20182291666
1509,181486.20182291666
1922,181486.20182291666
433,181486.20182291666
460,181486.20182291666
1116,181486.20182291666
1137,181486.20182291666
53,181486.20182291666
2354,181486.20182291666
1475,181486.20182291666
1761,181486.20182291666
842,181486.20182291666
2739,181486.20182291666
2509,181486.20182291666
1007,181486.20182291666
2610,181486.20182291666
1952,181486.20182291666
2719,181486.20182291666
2921,181486.20182291666
1966,181486.20182291666
292,181486.20182291666
1204,181486.20182291666
1829,181486.20182291666
2419,181486.20182291666
391,181486.20182291666
798,181486.20182291666
481,181486.20182291666
193,181486.20182291666
555,181486.20182291666
899,181486.20182291666
2357,181486.20182291666
328,181486.20182291666
1356,181486.20182291666
1154,181486.20182291666
1730,181486.20182291666
2249,181486.20182291666
1119,181486.20182291666
2856,181486.20182291666
1394,181486.20182291666
2587,181486.20182291666
61,181486.20182291666
2661,181486.20182291666
2711,181486.20182291666
1147,181486.20182291666
757,181486.20182291666
2623,181486.20182291666
2378,181486.20182291666
1413,181486.20182291666
1722,181486.20182291666
1112,181486.20182291666
1623,181486.20182291666
1201,181486.20182291666
1513,181486.20182291666
957,181486.20182291666
1171,181486.20182291666
1145,181486.20182291666
2726,181486.20182291666
703,181486.20182291666
760,181486.20182291666
1964,181486.20182291666
2512,181486.20182291666
159,181486.20182291666
1281,181486.20182291666
468,181486.20182291666
290,181486.20182291666
665,181486.20182291666
1463,181486.20182291666
1792,181486.20182291666
923,181486.20182291666
500,181486.20182291666
1408,181486.20182291666
331,181486.20182291666
170,181486.20182291666
2192,181486.20182291666
2571,181486.20182291666
2314,181486.20182291666
2647,181486.20182291666
422,181486.20182291666
2457,181486.20182291666
1838,181486.20182291666
2805,181486.20182291666
1645,181486.20182291666
1711,181486.20182291666
2825,181486.20182291666
322,181486.20182291666
2103,181486.20182291666
342,181486.20182291666
600,181486.20182291666
488,181486.20182291666
1725,181486.20182291666
2246,181486.20182291666
2847,181486.20182291666
806,181486.20182291666
530,181486.20182291666
963,181486.20182291666
2678,181486.20182291666
171,181486.20182291666
2401,181486.20182291666
805,181486.20182291666
2259,181486.20182291666
1748,181486.20182291666
1361,181486.20182291666
1677,181486.20182291666
1406,181486.20182291666
2322,181486.20182291666
688,181486.20182291666
143,181486.20182291666
804,181486.20182291666
1214,181486.20182291666
2828,181486.20182291666
1999,181486.20182291666
2467,181486.20182291666
2665,181486.20182291666
1538,181486.20182291666
398,181486.20182291666
2822,181486.20182291666
2157,181486.20182291666
1856,181486.20182291666
1269,181486.20182291666
2570,181486.20182291666
2320,181486.20182291666
1517,181486.20182291666
2304,181486.20182291666
1312,181486.20182291666
2012,181486.20182291666
506,181486.20182291666
2865,181486.20182291666
2367,181486.20182291666
554,181486.20182291666
238,181486.20182291666
1954,181486.20182291666
2488,181486.20182291666
2291,181486.20182291666
1969,181486.20182291666
2725,181486.20182291666
1482,181486.20182291666
2763,181486.20182291666
503,181486.20182291666
1584,181486.20182291666
1531,181486.20182291666
2210,181486.20182291666
459,181486.20182291666
556,181486.20182291666
1347,181486.20182291666
1290,181486.20182291666
1388,181486.20182291666
1571,181486.20182291666
2754,181486.20182291666
765,181486.20182291666
2494,181486.20182291666
2870,181486.20182291666
7,181486.20182291666
1114,181486.20182291666
2418,181486.20182291666
291,181486.20182291666
18,181486.20182291666
39,181486.20182291666
1001,181486.20182291666
2442,181486.20182291666
616,181486.20182291666
2680,181486.20182291666
1414,181486.20182291666
289,181486.20182291666
40,181486.20182291666
860,181486.20182291666
409,181486.20182291666
673,181486.20182291666
2427,181486.20182291666
2036,181486.20182291666
2564,181486.20182291666
642,181486.20182291666
1008,181486.20182291666
1908,181486.20182291666
2519,181486.20182291666
1369,181486.20182291666
2855,181486.20182291666
712,181486.20182291666
1943,181486.20182291666
1958,181486.20182291666
107,181486.20182291666
2295,181486.20182291666
704,181486.20182291666
676,181486.20182291666
259,181486.20182291666
93,181486.20182291666
106,181486.20182291666
2315,181486.20182291666
1050,181486.20182291666
1095,181486.20182291666
2709,181486.20182291666
758,181486.20182291666
1496,181486.20182291666
2370,181486.20182291666
2458,181486.20182291666
2733,181486.20182291666
161,181486.20182291666
726,181486.20182291666
845,181486.20182291666
947,181486.20182291666
2232,181486.20182291666
2563,181486.20182291666
2299,181486.20182291666
211,181486.20182291666
605,181486.20182291666
1478,181486.20182291666
2247,181486.20182291666
2274,181486.20182291666
2869,181486.20182291666
967,181486.20182291666
2656,181486.20182291666
667,181486.20182291666
1042,181486.20182291666
2023,181486.20182291666
2447,181486.20182291666
2055,181486.20182291666
2275,181486.20182291666
2204,181486.20182291666
1563,181486.20182291666
483,181486.20182291666
796,181486.20182291666
1526,181486.20182291666
2042,181486.20182291666
442,181486.20182291666
1693,181486.20182291666
1468,181486.20182291666
1430,181486.20182291666
2605,181486.20182291666
1529,181486.20182291666
335,181486.20182291666
1287,181486.20182291666
31,181486.20182291666
1785,181486.20182291666
82,181486.20182291666
2620,181486.20182291666
252,181486.20182291666
721,181486.20182291666
2165,181486.20182291666
2316,181486.20182291666
775,181486.20182291666
1558,181486.20182291666
17,181486.20182291666
1022,181486.20182291666
925,181486.20182291666
438,181486.20182291666
1270,181486.20182291666
1272,181486.20182291666
215,181486.20182291666
266,181486.20182291666
2402,181486.20182291666
1250,181486.20182291666
1984,181486.20182291666
1279,181486.20182291666
377,181486.20182291666
1252,181486.20182291666
2156,181486.20182291666
499,181486.20182291666
1374,181486.20182291666
2898,181486.20182291666
401,181486.20182291666
2721,181486.20182291666
2078,181486.20182291666
2589,181486.20182291666
1946,181486.20182291666
1334,181486.20182291666
2781,181486.20182291666
431,181486.20182291666
576,181486.20182291666
1474,181486.20182291666
2254,181486.20182291666
2155,181486.20182291666
885,181486.20182291666
643,181486.20182291666
1944,181486.20182291666
480,181486.20182291666
2845,181486.20182291666
2387,181486.20182291666
2407,181486.20182291666
2527,181486.20182291666
2514,181486.20182291666
629,181486.20182291666
80,181486.20182291666
1876,181486.20182291666
1546,181486.20182291666
2518,181486.20182291666
2347,181486.20182291666
783,181486.20182291666
1322,181486.20182291666
194,181486.20182291666
1770,181486.20182291666
2143,181486.20182291666
1229,181486.20182291666
511,181486.20182291666
46,181486.20182291666
1348,181486.20182291666
2465,181486.20182291666
387,181486.20182291666
873,181486.20182291666
1918,181486.20182291666
2764,181486.20182291666
2184,181486.20182291666
934,181486.20182291666
1920,181486.20182291666
2631,181486.20182291666
1768,181486.20182291666
2040,181486.20182291666
1749,181486.20182291666
834,181486.20182291666
1457,181486.20182291666
79,181486.20182291666
2302,181486.20182291666
1817,181486.20182291666
2755,181486.20182291666
359,181486.20182291666
2059,181486.20182291666
2092,181486.20182291666
2516,181486.20182291666
150,181486.20182291666
1656,181486.20182291666
83,181486.20182291666
2411,181486.20182291666
795,181486.20182291666
2312,181486.20182291666
2917,181486.20182291666
1624,181486.20182291666
2215,181486.20182291666
1211,181486.20182291666
1485,181486.20182291666
1024,181486.20182291666
570,181486.20182291666
2874,181486.20182291666
700,181486.20182291666
2756,181486.20182291666
2022,181486.20182291666
583,181486.20182291666
2392,181486.20182291666
2424,181486.20182291666
212,181486.20182291666
736,181486.20182291666
1610,181486.20182291666
890,181486.20182291666
467,181486.20182291666
578,181486.20182291666
1747,181486.20182291666
1149,181486.20182291666
2758,181486.20182291666
857,181486.20182291666
2219,181486.20182291666
733,181486.20182291666
2909,181486.20182291666
1798,181486.20182291666
235,181486.20182291666
2366,181486.20182291666
1027,181486.20182291666
1195,181486.20182291666
1303,181486.20182291666
148,181486.20182291666
608,181486.20182291666
2515,181486.20182291666
821,181486.20182291666
2500,181486.20182291666
745,181486.20182291666
741,181486.20182291666
1611,181486.20182291666
2532,181486.20182291666
1081,181486.20182291666
1692,181486.20182291666
2520,181486.20182291666
276,181486.20182291666
1992,181486.20182291666
663,181486.20182291666
418,181486.20182291666
1733,181486.20182291666
2359,181486.20182291666
253,181486.20182291666
1518,181486.20182291666
2035,181486.20182291666
2919,181486.20182291666
1540,181486.20182291666
2120,181486.20182291666
1674,181486.20182291666
256,181486.20182291666
2361,181486.20182291666
978,181486.20182291666
2280,181486.20182291666
2095,181486.20182291666
1709,181486.20182291666
2801,181486.20182291666
1246,181486.20182291666
2373,181486.20182291666
1055,181486.20182291666
2017,181486.20182291666
1099,181486.20182291666
1344,181486.20182291666
835,181486.20182291666
1117,181486.20182291666
2043,181486.20182291666
2085,181486.20182291666
410,181486.20182291666
2650,181486.20182291666
2867,181486.20182291666
1668,181486.20182291666
1161,181486.20182291666
2122,181486.20182291666
2539,181486.20182291666
1047,181486.20182291666
1445,181486.20182291666
541,181486.20182291666
569,181486.20182291666
1276,181486.20182291666
918,181486.20182291666
326,181486.20182291666
1936,181486.20182291666
895,181486.20182291666
257,181486.20182291666
1241,181486.20182291666
1545,181486.20182291666
1189,181486.20182291666
270,181486.20182291666
2066,181486.20182291666
693,181486.20182291666
1259,181486.20182291666
2916,181486.20182291666
2321,181486.20182291666
1977,181486.20182291666
1895,181486.20182291666
1240,181486.20182291666
85,181486.20182291666
1823,181486.20182291666
825,181486.20182291666
110,181486.20182291666
697,181486.20182291666
2297,181486.20182291666
1231,181486.20182291666
1355,181486.20182291666
968,181486.20182291666
584,181486.20182291666
1315,181486.20182291666
1606,181486.20182291666
206,181486.20182291666
1685,181486.20182291666
2016,181486.20182291666
869,181486.20182291666
2135,181486.20182291666
2346,181486.20182291666
2430,181486.20182291666
2198,181486.20182291666
2652,181486.20182291666
27,181486.20182291666
241,181486.20182291666
906,181486.20182291666
1506,181486.20182291666
2098,181486.20182291666
1435,181486.20182291666
2213,181486.20182291666
1274,181486.20182291666
743,181486.20182291666
1737,181486.20182291666
2797,181486.20182291666
2185,181486.20182291666
58,181486.20182291666
830,181486.20182291666
808,181486.20182291666
680,181486.20182291666
1153,181486.20182291666
1291,181486.20182291666
1818,181486.20182291666
2161,181486.20182291666
1883,181486.20182291666
350,181486.20182291666
2473,181486.20182291666
295,181486.20182291666
293,181486.20182291666
859,181486.20182291666
288,181486.20182291666
1578,181486.20182291666
102,181486.20182291666
2831,181486.20182291666
1030,181486.20182291666
2551,181486.20182291666
1286,181486.20182291666
958,181486.20182291666
776,181486.20182291666
72,181486.20182291666
2263,181486.20182291666
1866,181486.20182291666
2876,181486.20182291666
2146,181486.20182291666
103,181486.20182291666
1500,181486.20182291666
492,181486.20182291666
167,181486.20182291666
2597,181486.20182291666
2685,181486.20182291666
1035,181486.20182291666
1220,181486.20182291666
2602,181486.20182291666
2159,181486.20182291666
695,181486.20182291666
1109,181486.20182291666
640,181486.20182291666
1652,181486.20182291666
2090,181486.20182291666
1188,181486.20182291666
2345,181486.20182291666
1059,181486.20182291666
2751,181486.20182291666
128,181486.20182291666
1523,181486.20182291666
2925,181486.20182291666
2145,181486.20182291666
1121,181486.20182291666
566,181486.20182291666
565,181486.20182291666
1331,181486.20182291666
2928,181486.20182291666
156,181486.20182291666
797,181486.20182291666
327,181486.20182291666
2859,181486.20182291666
1453,181486.20182291666
1762,181486.20182291666
1868,181486.20182291666
1760,181486.20182291666
1113,181486.20182291666
1812,181486.20182291666
117,181486.20182291666
1142,181486.20182291666
2342,181486.20182291666
927,181486.20182291666
2478,181486.20182291666
655,181486.20182291666
2064,181486.20182291666
369,181486.20182291666
2239,181486.20182291666
2732,181486.20182291666
1653,181486.20182291666
959,181486.20182291666
2395,181486.20182291666
1412,181486.20182291666
271,181486.20182291666
1484,181486.20182291666
1497,181486.20182291666
552,181486.20182291666
2,181486.20182291666
1855,181486.20182291666
4,181486.20182291666
2292,181486.20182291666
134,181486.20182291666
646,181486.20182291666
42,181486.20182291666
532,181486.20182291666
713,181486.20182291666
2561,181486.20182291666
2360,181486.20182291666
1333,181486.20182291666
1407,181486.20182291666
2892,181486.20182291666
574,181486.20182291666
1227,181486.20182291666
2591,181486.20182291666
1476,181486.20182291666
1125,181486.20182291666
1446,181486.20182291666
408,181486.20182291666
1101,181486.20182291666
2251,181486.20182291666
373,181486.20182291666
2554,181486.20182291666
2382,181486.20182291666
1985,181486.20182291666
519,181486.20182291666
1093,181486.20182291666
864,181486.20182291666
2889,181486.20182291666
2308,181486.20182291666
986,181486.20182291666
1302,181486.20182291666
585,181486.20182291666
2708,181486.20182291666
147,181486.20182291666
1441,181486.20182291666
383,181486.20182291666
285,181486.20182291666
181,181486.20182291666
358,181486.20182291666
780,181486.20182291666
258,181486.20182291666
1865,181486.20182291666
692,181486.20182291666
2902,181486.20182291666
508,181486.20182291666
2638,181486.20182291666
36,181486.20182291666
611,181486.20182291666
2281,181486.20182291666
1678,181486.20182291666
1696,181486.20182291666
1557,181486.20182291666
2180,181486.20182291666
1726,181486.20182291666
951,181486.20182291666
267,181486.20182291666
2706,181486.20182291666
2221,181486.20182291666
1357,181486.20182291666
2901,181486.20182291666
347,181486.20182291666
2164,181486.20182291666
1586,181486.20182291666
360,181486.20182291666
1769,181486.20182291666
2617,181486.20182291666
1879,181486.20182291666
991,181486.20182291666
1535,181486.20182291666
1191,181486.20182291666
1579,181486.20182291666
1882,181486.20182291666
1510,181486.20182291666
2196,181486.20182291666
1845,181486.20182291666
2336,181486.20182291666
942,181486.20182291666
861,181486.20182291666
2555,181486.20182291666
1392,181486.20182291666
2099,181486.20182291666
1543,181486.20182291666
948,181486.20182291666
1239,181486.20182291666
22,181486.20182291666
2796,181486.20182291666
2747,181486.20182291666
92,181486.20182291666
210,181486.20182291666
1858,181486.20182291666
2228,181486.20182291666
447,181486.20182291666
827,181486.20182291666
1649,181486.20182291666
682,181486.20182291666
2698,181486.20182291666
494,181486.20182291666
214,181486.20182291666
2441,181486.20182291666
2679,181486.20182291666
1336,181486.20182291666
465,181486.20182291666
1524,181486.20182291666
2543,181486.20182291666
631,181486.20182291666
2452,181486.20182291666
228,181486.20182291666
126,181486.20182291666
1092,181486.20182291666
1122,181486.20182291666
932,181486.20182291666
1980,181486.20182291666
2171,181486.20182291666
551,181486.20182291666
2768,181486.20182291666
2056,181486.20182291666
1159,181486.20182291666
2645,181486.20182291666
1174,181486.20182291666
2266,181486.20182291666
2462,181486.20182291666
1219,181486.20182291666
2922,181486.20182291666
118,181486.20182291666
474,181486.20182291666
2576,181486.20182291666
872,181486.20182291666
1077,181486.20182291666
1536,181486.20182291666
1150,181486.20182291666
2341,181486.20182291666
1931,181486.20182291666
2785,181486.20182291666
2538,181486.20182291666
597,181486.20182291666
464,181486.20182291666
233,181486.20182291666
2169,181486.20182291666
2123,181486.20182291666
1867,181486.20182291666
137,181486.20182291666
515,181486.20182291666
933,181486.20182291666
2784,181486.20182291666
972,181486.20182291666
599,181486.20182291666
2614,181486.20182291666
2582,181486.20182291666
1409,181486.20182291666
175,181486.20182291666
352,181486.20182291666
976,181486.20182291666
2134,181486.20182291666
984,181486.20182291666
2396,181486.20182291666
1673,181486.20182291666
404,181486.20182291666
607,181486.20182291666
814,181486.20182291666
868,181486.20182291666
2271,181486.20182291666
1633,181486.20182291666
337,181486.20182291666
2765,181486.20182291666
1746,181486.20182291666
368,181486.20182291666
2806,181486.20182291666
1662,181486.20182291666
1234,181486.20182291666
1373,181486.20182291666
1672,181486.20182291666
1939,181486.20182291666
