ID,SalePrice
2732,221778.74101037704
1653,169350.87043288647
959,231910.11466761408
2395,361078.2701324929
1412,108092.79657446864
271,245906.87874087307
1484,154071.80817858962
1497,149931.64952304086
552,147069.6851301272
2,115561.7701984449
1855,309715.85549258575
4,284523.9092802411
2292,148713.07660709578
134,146214.17047808866
646,89034.51466952875
42,308321.6141529677
532,214940.03561461042
713,100740.32186363029
2561,140628.1794374566
2360,124958.7615038378
1333,124609.5242831715
1407,217911.62597396196
2892,307815.5373182911
574,207789.26148541045
1227,203923.06184800176
2591,228150.86206815374
1476,222387.4365700109
1125,247537.93441416745
1446,161007.93553784347
408,114931.99887006561
1101,298076.30308368814
2251,190473.94838068067
373,190035.89485927572
2554,136220.25997284197
2382,275970.8193108563
1985,77605.53624498133
519,243706.5941733627
1093,177573.09402362743
864,253004.16479193594
2889,137865.0439303279
2308,198596.1152186071
986,148685.26503705585
1302,137278.83550021428
585,159349.22129627035
2708,153514.5626474963
147,147149.2265102403
1441,227750.87325486238
383,195556.04209793668
285,170908.28809677076
181,102076.34711993745
358,196887.358432565
780,180901.0887076193
258,179643.40217666654
1865,224323.64185126615
692,124055.52597158885
2902,331067.02862525545
508,239222.72905178196
2638,152563.39520924367
36,139541.80928573865
611,176514.26881045112
2281,152068.0640521523
1678,122148.91461925748
1696,455909.6055163687
1557,69541.20914406923
2180,146865.8394676124
1726,246231.09395901547
951,145743.06609782457
267,218317.20728501602
2706,134147.27645548838
2221,250402.82105337927
1357,154916.89072841502
2901,314791.83930312586
347,168095.77130182867
2164,198919.3634116933
1586,297607.2042186861
360,149038.9952447883
1769,264605.97975463956
2617,158213.38371126374
1879,136413.26659547628
991,244418.12600672094
1535,128707.12202046995
1191,130911.22993002333
1579,237237.02434260526
1882,152492.3361071441
1510,125523.21632986357
2196,184359.27916846806
1845,173061.3888028925
2336,404554.1015610768
942,97327.61406686972
861,126703.45919522771
2555,108422.5994851891
1392,174423.8350335582
2099,259938.40416541236
1543,108985.51406809848
948,278175.77463442564
1239,188436.5400275568
22,192135.3195503009
2796,233104.20712825705
2747,200474.92109417994
92,288342.853716027
210,174375.17973567394
1858,207273.61048148698
2228,150281.65578457515
447,262266.05215457256
827,241669.41884515912
1649,216640.43310606224
682,158040.73140382345
2698,113916.75879547284
494,155225.14615062557
214,95513.22921008289
2441,256247.16234659427
2679,119138.34670110996
1336,114109.30442862473
465,177623.24246911806
1524,152626.9382030624
2543,103812.4267935303
631,159903.92691282075
2452,313657.95395796327
228,167718.6454173461
126,187862.19650725505
1092,260995.3700157599
1122,209161.84965521874
932,224270.9796165812
1980,78952.47211565619
2171,124703.73354516883
551,163944.62055927154
2768,168656.89311584688
2056,101496.66736822785
1159,358055.1805759467
2645,111825.61127467599
1174,168699.7601754595
2266,230844.5449066304
2462,356812.13054717646
1219,144654.76499734793
2922,193826.49441027892
118,146820.7251580932
474,153589.8821947726
2576,162690.15114212726
872,287448.20974095934
1077,224423.6450167182
1536,154192.32519243448
1150,107345.7239344549
2341,358037.88314978674
1931,160452.43514254564
2785,139122.027281066
2538,128586.72068295699
597,220081.93797370704
464,220171.53680832445
233,247731.035453868
2169,140639.09188688835
2123,160659.03956200543
1867,174190.48618480974
137,257945.47366732254
515,239060.9311344358
933,97149.55900571457
2784,166123.53765912182
972,151867.39711235484
599,170334.31082538015
2614,130690.05120871967
2582,127039.17089144298
1409,172290.79263270646
175,112277.22462539191
352,240108.86128631642
976,91396.42111138327
2134,193889.1647295845
984,115263.31319151702
2396,351960.0572944699
1673,121123.13542205148
404,128371.20205489246
607,161485.75071443853
814,151574.7826508542
868,192600.2584130884
2271,179753.01449450676
1633,265738.5517609365
337,157146.62311846632
2765,208187.65603759087
1746,249300.08341818582
368,339111.07395223115
2806,209119.97532201992
1662,201832.55869423505
1234,230512.58069926803
1373,125329.72192335012
1672,108474.08460486158
1939,122206.7570775028
