Lot Frontage,Lot Area,Lot Shape,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,Screen Porch,Fence,Yr Sold,Bsmt Unf_prop,Fireplace * Qu,Year Built * Gr Liv Area,MS SubClass_120,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Land Contour_Bnk,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_Corner,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Artery,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Exterior 1st_AsbShng,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsbShng,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkCmn,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Central Air_N,Central Air_Y,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_nan,Mo Sold_1,Mo Sold_10,Mo Sold_11,Mo Sold_12,Mo Sold_2,Mo Sold_3,Mo Sold_4,Mo Sold_5,Mo Sold_6,Mo Sold_7,Mo Sold_8,Mo Sold_9,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,SalePrice
-0.5859318240223448,-0.20214535670085554,-1.0445274777456701,0.22334496526341596,-0.06849398328404405,-0.5096612215084603,1.1120795076090195,1.042141207560316,-0.5552177427350655,1.0147818235082353,-0.24220622845167064,0.5670378982327093,0.12582522432298243,1.2626359027976126,-1.2153070708138967,-1.0006097984216804,-0.29111942719517797,-0.2911797102691689,0.40173418416389767,-0.7305641222695499,0.8824456472244435,0.2806913972705961,-1.1041785508715576,0.9862158542547315,-0.010158308987035236,-0.8199602176530757,0.7897609898636642,1.2847130606923167,0.2038693299915329,0.7294914176925512,0.36821064190890485,0.6656156393122091,1.2347167576975073,1.0727587885260126,1.4261830409127658,0.295153628761712,-0.37888639188120016,0.2732469743600055,0.26286426318587,0.3137075879776715,-0.47073415324886597,-0.4081032213752886,-0.381759531660723,-0.2886760630012404,-0.48543880825596203,0.9337095907278383,1.262055544536037,0.8839319429133351,0.03810493673168776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,167800
-0.25282203039970086,2.1391280009317972,-1.0445274777456701,0.22334496526341596,-0.06849398328404405,0.3819556762557713,-0.10471844730975252,-0.7710670674830653,-0.5552177427350655,-0.6962004826483499,-0.24220622845167064,0.5670378982327093,0.12582522432298243,-0.5844200464377521,0.19495104611142078,0.8426857455485398,-0.29111942719517797,-0.2911797102691689,0.24477186910411253,1.0107493967440828,0.8824456472244435,0.2806913972705961,0.8496110850125235,-0.7615447911445568,-0.014254702424705461,-0.8199602176530757,0.7897609898636642,-0.7329957953643279,0.2038693299915329,-0.780614805455372,0.36821064190890485,2.258116608133943,1.2347167576975073,-0.29753311719884823,0.3136298916786327,0.295153628761712,0.364666428279494,0.2732469743600055,0.26286426318587,0.3137075879776715,-0.7514566818072682,-0.7068932535650183,3.1356569580020843,-0.2886760630012404,-0.48543880825596203,-0.5871577808077377,-0.22298959880300825,2.660470332595877,-0.02259361559570614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,215000
-0.823867390895662,-0.40333842305456585,0.7204826496661553,0.22334496526341596,-2.1586944797931436,-0.5096612215084603,-1.6503807143687332,-1.6299551977667721,-0.5552177427350655,-0.6962004826483499,-0.24220622845167064,-1.6379499794519534,0.12582522432298243,-0.5844200464377521,-0.745221031838791,-0.05742290261404004,-0.29111942719517797,-0.2911797102691689,-1.0983770840503349,-1.3235012963078394,-1.1869230766484506,0.2806913972705961,-1.7694662734538895,-0.7615447911445568,-2.0542586343844773,1.0970244007869916,-1.0399115296394854,-0.7329957953643279,-2.2235980410704403,-0.780614805455372,-2.196739679959929,-0.9268853295095248,-0.9731120430281867,-2.038174186633131,-0.7989232575555005,-1.0189216575513014,-1.2711497760740331,-1.107369317143181,0.26286426318587,-3.378666780862968,-0.7514566818072682,-0.7068932535650183,0.8884186451619575,-0.2886760630012404,-0.48543880825596203,-1.3475914665755258,-1.0361044972844204,-0.8926064467692069,-2.0606616293499576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,61500
0.9844429173415481,-0.3534099966616414,0.7204826496661553,0.22334496526341596,-0.7652274821204106,-0.5096612215084603,-2.406768632291213,-0.9142150891970164,-0.5552177427350655,-0.6962004826483499,-0.24220622845167064,-0.535456040609622,0.12582522432298243,-0.5844200464377521,-1.2153070708138967,-1.0006097984216804,-0.29111942719517797,-0.2911797102691689,0.6349353379670071,-0.48682710211151786,-1.1869230766484506,-2.182977095344468,-0.236411956198951,1.7322398612842262,1.3170731648181175,-0.8199602176530757,0.7897609898636642,-0.7329957953643279,-1.0098643555394538,-0.780614805455372,2.9331609637777385,-0.9268853295095248,-0.9731120430281867,-2.445558266713495,-0.7989232575555005,0.295153628761712,-0.527596955913339,-1.107369317143181,-2.5121151749824895,-3.378666780862968,-0.4395427611868213,1.6236689975148733,-0.381759531660723,-0.2886760630012404,1.9407022204245947,0.9337095907278383,1.262055544536037,-0.8926064467692069,1.1381662597282451,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106000
-0.44317048389835456,-0.7306469960748482,0.7204826496661553,0.22334496526341596,-0.7652274821204106,3.056806369548466,-1.3544028334425453,1.0898572147982997,-0.5552177427350655,1.0147818235082353,-0.24220622845167064,-0.535456040609622,0.12582522432298243,-0.5844200464377521,0.6650370850865266,0.6703727549682977,-0.29111942719517797,-0.2911797102691689,-1.0445614331726942,-0.5149506044374447,0.8824456472244435,0.2806913972705961,-0.43100204106492945,-0.7615447911445568,-1.011726504497405,-0.8199602176530757,-1.0399115296394854,-0.7329957953643279,-1.0098643555394538,0.7294914176925512,-0.914264519025512,-0.9268853295095248,-0.9731120430281867,-1.7048599392946513,-0.7989232575555005,-1.0189216575513014,-1.1967944940579638,0.2732469743600055,-2.5121151749824895,-3.378666780862968,0.4494119125814526,-0.7068932535650183,0.30218256355148954,-0.2886760630012404,-0.48543880825596203,-0.5871577808077377,-1.1312275400961922,-0.8926064467692069,-1.0465890657843249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124900
0.508571783594914,-0.07602985003428346,0.7204826496661553,0.22334496526341596,-0.06849398328404405,-0.5096612215084603,-0.5980149155200655,-1.486807176052821,0.848533803185306,-0.6962004826483499,-0.24220622845167064,-0.535456040609622,0.12582522432298243,-0.5844200464377521,1.1351231240616324,1.912840108099516,-0.29111942719517797,-0.2911797102691689,-0.9750495507890751,0.8420083827885223,-1.1869230766484506,0.2806913972705961,1.2598280206759376,-0.7615447911445568,0.30526398571357205,1.0970244007869916,-1.0399115296394854,-0.7329957953643279,0.2038693299915329,-0.780614805455372,0.36821064190890485,2.258116608133943,1.2347167576975073,-0.8530568627629811,1.4261830409127658,0.295153628761712,-0.2580590586050874,0.2732469743600055,0.26286426318587,0.3137075879776715,0.10630659989896094,-0.7068932535650183,-0.381759531660723,-0.2886760630012404,-0.48543880825596203,0.9337095907278383,-1.2045057699055945,2.660470332595877,0.2675583305752723,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,167000
-0.8714545042703253,-0.03127918637840305,0.7204826496661553,0.22334496526341596,-0.7652274821204106,0.3819556762557713,-1.6503807143687332,0.6604131496564462,-0.5552177427350655,-0.6962004826483499,-0.24220622845167064,-0.535456040609622,-1.5997778521064945,-0.5844200464377521,-1.2153070708138967,-1.0006097984216804,-0.29111942719517797,-0.2911797102691689,0.10350578555030587,-1.0422662730485717,0.8824456472244435,0.2806913972705961,-0.459927594220683,3.017840980316186,2.2653882456387744,-0.8199602176530757,2.619433509366814,1.2847130606923167,1.4176030155225194,-0.780614805455372,1.0094482223761132,-0.9268853295095248,-0.9731120430281867,0.8135143739294174,0.3136298916786327,0.295153628761712,0.6853235819737934,0.2732469743600055,0.26286426318587,0.3137075879776715,0.6755495050312766,-0.7068932535650183,4.5198254840268,-0.2886760630012404,-0.48543880825596203,0.1732759049600503,1.262055544536037,-0.8926064467692069,2.1027055736962628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,189000
0.6513331237189042,0.0963156810701816,0.7204826496661553,0.22334496526341596,-0.7652274821204106,-2.2928950170369236,-0.36780989702191946,-1.152795125386935,1.0667640855342713,-0.6962004826483499,-0.24220622845167064,-0.535456040609622,0.12582522432298243,0.33910792817993024,-0.2751349928636851,1.2394590791214652,-0.29111942719517797,-0.2911797102691689,-1.2687933118295303,-0.1610632001695327,-0.1522387147120036,0.2806913972705961,1.4623068927662124,-0.7615447911445568,0.46297513306387567,1.0970244007869916,0.7897609898636642,-0.7329957953643279,0.2038693299915329,-0.780614805455372,0.36821064190890485,2.258116608133943,0.6827595575160837,-0.5938124481663858,-0.7989232575555005,0.295153628761712,0.7085596076038151,0.2732469743600055,0.26286426318587,0.3137075879776715,-0.3615642810317095,0.5480248816318464,-0.381759531660723,-0.2886760630012404,-0.48543880825596203,0.1732759049600503,-1.4559606587708502,1.772201137754606,0.4344757527374965,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145000
0.746507350468231,0.17102340056181667,0.7204826496661553,0.22334496526341596,1.324973014388689,-0.5096612215084603,1.1449659388230404,1.042141207560316,-0.20133079838539206,1.0147818235082353,-0.24220622845167064,0.5670378982327093,0.12582522432298243,-0.5844200464377521,-1.2153070708138967,-1.0006097984216804,-0.29111942719517797,-0.2911797102691689,2.103654143169283,1.0482473998453186,0.8824456472244435,0.2806913972705961,0.8916846168754378,-0.7615447911445568,0.018516445076656333,-0.8199602176530757,0.7897609898636642,-0.7329957953643279,0.2038693299915329,0.7294914176925512,0.36821064190890485,-0.9268853295095248,-0.9731120430281867,1.1097937048969548,1.4261830409127658,0.295153628761712,0.1694838129873118,0.2732469743600055,0.26286426318587,0.3137075879776715,0.37143343242634086,-0.7068932535650183,-0.381759531660723,-0.2886760630012404,-0.48543880825596203,-1.3475914665755258,1.262055544536037,-0.8926064467692069,0.06849634611323292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,199000
0.6989202370935677,0.24573112005345174,0.7204826496661553,0.22334496526341596,-0.06849398328404405,-0.5096612215084603,-1.5846078519406914,-1.6299551977667721,-0.5552177427350655,-0.6962004826483499,-0.24220622845167064,-0.535456040609622,0.12582522432298243,-0.5844200464377521,-1.2153070708138967,-1.0006097984216804,-0.29111942719517797,-0.2911797102691689,1.4219892320525012,0.3357853409218403,-1.1869230766484506,-2.182977095344468,0.0922875114800667,-0.7615447911445568,-0.6041353574492178,-0.8199602176530757,-1.0399115296394854,-0.7329957953643279,1.4176030155225194,-0.780614805455372,0.36821064190890485,-0.9268853295095248,-0.9731120430281867,-1.9641043538912466,-0.7989232575555005,-1.0189216575513014,-0.7506628019615472,-1.107369317143181,-1.1246254558983098,0.3137075879776715,-0.7514566818072682,-0.7068932535650183,3.3310689852055737,-0.2886760630012404,-0.48543880825596203,-1.3475914665755258,1.262055544536037,-0.8926064467692069,-0.6605357499540323,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125000
0.22304910334693337,-0.07103700739499103,0.7204826496661553,-3.8126299364378364,0.6282395155523225,-0.5096612215084603,0.7174423330407691,0.4695491207045113,-0.0007948632539103995,-0.6962004826483499,-0.24220622845167064,0.5670378982327093,0.12582522432298243,1.2626359027976126,-0.745221031838791,0.7179855549970489,-0.29111942719517797,-0.2911797102691689,-0.7351214406262606,-0.14231419861891487,0.8824456472244435,0.2806913972705961,-0.4441500197720902,1.5938266021183765,1.034422017618872,-0.8199602176530757,0.7897609898636642,1.2847130606923167,0.2038693299915329,-0.780614805455372,1.6506858028433216,0.6656156393122091,0.6827595575160837,0.6283397920747065,1.4261830409127658,1.6092289150747252,0.8200925306279192,0.2732469743600055,0.26286426318587,0.3137075879776715,0.7301344411398549,0.010202823690332926,-0.381759531660723,-0.2886760630012404,-0.48543880825596203,-1.3475914665755258,-0.8064748591854696,0.4397973454926996,1.0642543192278646,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188000
-0.6811060507716716,-0.5838204384601,0.7204826496661553,-3.8126299364378364,-0.7652274821204106,1.273572574020003,-1.5188349895126498,0.4695491207045113,-0.5552177427350655,-0.6962004826483499,2.4342597204819025,-0.535456040609622,0.12582522432298243,-0.5844200464377521,-0.745221031838791,-0.2818832456067237,1.85353016595491,1.0425855542995603,-0.7934217290770379,-0.7047842451374504,-1.1869230766484506,-2.182977095344468,-0.6545176790866615,-0.42372259928214395,-0.8908828980861335,1.0970244007869916,-1.0399115296394854,-0.7329957953643279,-2.2235980410704403,-0.780614805455372,-0.27302693855830357,0.6656156393122091,1.2347167576975073,-0.26049820082790603,-0.7989232575555005,-1.0189216575513014,-0.7692516224655647,-1.107369317143181,0.26286426318587,0.3137075879776715,-0.7514566818072682,0.26417435105160314,-0.381759531660723,2.3904089654159746,-0.48543880825596203,-0.5871577808077377,-0.693765638795903,0.8839319429133351,-0.9350182496433106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,136500
-0.3004091437743643,1.3706000746762639,-1.0445274777456701,0.22334496526341596,2.0217065132250553,-0.5096612215084603,1.210738801251082,1.1852892292742672,3.856572830157531,2.7257641296648205,-0.24220622845167064,1.6695318370750407,0.12582522432298243,-0.5844200464377521,1.1351231240616324,3.3162840708517503,-0.29111942719517797,-0.2911797102691689,-0.569189850420202,2.7169085378503075,0.8824456472244435,0.2806913972705961,2.811289508120901,-0.7615447911445568,1.5137000498262883,1.0970244007869916,0.7897609898636642,-0.7329957953643279,-2.2235980410704403,2.2395976408404743,1.6506858028433216,0.6656156393122091,1.2347167576975073,1.2208984540097814,1.4261830409127658,1.6092289150747252,3.2180503756461576,0.2732469743600055,0.26286426318587,0.3137075879776715,-0.7514566818072682,0.18947684300417073,-0.381759531660723,-0.2886760630012404,-0.48543880825596203,0.9337095907278383,-1.0732796770778228,0.8839319429133351,1.5779425112334013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,501837
-0.823867390895662,-0.6973613784795653,0.7204826496661553,0.22334496526341596,-0.7652274821204106,0.3819556762557713,-1.4201756958705871,-1.6299551977667721,-0.5552177427350655,-0.6962004826483499,-0.24220622845167064,-0.535456040609622,0.12582522432298243,-0.5844200464377521,-1.2153070708138967,-1.0006097984216804,-0.29111942719517797,-0.2911797102691689,1.0677028637747004,-0.034507439702862235,0.8824456472244435,0.2806913972705961,-0.32318861566621165,0.49121250367855723,0.1659866088327844,-0.8199602176530757,-1.0399115296394854,-0.7329957953643279,0.2038693299915329,-0.780614805455372,1.0094482223761132,0.6656156393122091,1.2347167576975073,-1.7789297720365358,-0.7989232575555005,-1.0189216575513014,-1.1549696479239246,0.2732469743600055,0.26286426318587,0.3137075879776715,-0.7514566818072682,-0.7068932535650183,-0.381759531660723,-0.2886760630012404,-0.48543880825596203,-1.3475914665755258,1.262055544536037,0.8839319429133351,0.09059470505489613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,149000
0.2706362167215968,0.22631450978953668,0.7204826496661553,0.22334496526341596,-0.7652274821204106,-0.5096612215084603,-0.26915060337985686,-1.009647103672984,-0.5552177427350655,-0.6962004826483499,-0.24220622845167064,0.5670378982327093,0.12582522432298243,1.2626359027976126,0.6650370850865266,1.0966206790352122,-0.29111942719517797,-0.2911797102691689,-1.2687933118295303,-0.3087115873806483,-1.1869230766484506,0.2806913972705961,-0.43626123254779375,-0.7615447911445568,-1.0158228979350754,1.0970244007869916,-1.0399115296394854,-0.7329957953643279,0.2038693299915329,-0.780614805455372,-0.27302693855830357,-0.9268853295095248,-0.9731120430281867,-0.48270769905355915,-0.7989232575555005,-1.0189216575513014,-0.7692516224655647,0.2732469743600055,0.26286426318587,0.3137075879776715,-0.4395427611868213,1.922459029704603,-0.381759531660723,-0.2886760630012404,1.9407022204245947,-0.5871577808077377,-1.4559606587708502,-0.8926064467692069,-1.0166775640304657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130000
