ID,SalePrice
1693,339700.3137193886
1468,221895.593424582
1430,186700.13050618584
2605,153770.14840450854
1529,206489.54549775677
335,163965.03203326804
1287,118129.5032654478
31,97573.95846893537
1785,313117.92340061866
82,164527.50810472548
2620,141859.05987193622
252,164197.02389183533
721,52932.31398641999
2165,207199.08803868195
2316,193228.19346024242
775,129562.73529619412
1558,61751.244423804106
17,218920.65938071415
1022,239992.71170346043
925,125734.82864845646
438,277478.1258759281
1270,162552.83777225707
1272,132500.02101538077
215,128246.57198380335
266,226027.04042197435
2402,293803.3725155522
1250,130283.03265357265
1984,117281.0004678849
1279,143617.4688660011
377,259298.81559622328
1252,119590.55053777985
2156,261356.41030313022
499,335865.5635223496
1374,124789.8738650101
2898,242505.38339086348
401,107931.91349973124
2721,155035.94743716283
2078,252388.9370838792
2589,118991.68703910222
1946,223460.31327067915
1334,108854.37579551831
2781,205667.95976853272
431,391738.315504528
576,200840.07039195567
1474,211845.80033181485
2254,138813.61998012205
2155,274034.38517639914
885,82906.24147083871
643,143724.06325028732
1944,113750.70232366926
480,200898.50656541716
2845,105456.44519025367
2387,331590.68143149896
2407,234635.71913293045
2527,166804.11145974364
2514,138333.27703130947
629,156437.72681132465
80,207085.12290445933
1876,147503.148203507
1546,119647.26728113028
2518,173786.66461464157
2347,163573.51283851985
783,244110.45242914942
1322,30540.22975002564
194,80421.53261046967
1770,296032.11302492337
2143,130440.36229970223
1229,237701.38317509595
511,266659.9182960186
46,257282.40627317945
1348,161330.5226945776
2465,209345.26582692444
387,216952.94307174577
873,234357.47531005007
1918,118437.81424407198
2764,236666.75730760177
2184,111155.71434507529
934,133168.660410691
1920,130088.0612862754
2631,155751.36335070437
1768,528072.0075150069
2040,106277.49696540649
1749,227562.0398345989
834,254024.9859598194
1457,230360.81929121783
79,107144.66463737864
2302,136095.09923270985
1817,148132.89828357808
2755,249296.8685930206
359,174707.44085395057
2059,110245.43836759067
2092,236922.5691313134
2516,206625.26171179014
150,113519.33155325131
1656,145858.75902385125
83,83526.9699415398
2411,198238.28535453827
795,63439.60301310428
2312,219825.20492703197
2917,107271.83653486341
1624,187679.9475942984
2215,306413.1577704543
1211,157060.2974259764
1485,158668.15698773283
1024,184752.5694226891
570,178417.48056814383
2874,132645.5606042237
700,140600.00836713123
2756,225205.32299773907
2022,175620.72499120486
583,232916.00832944468
2392,381642.3761049277
2424,173750.67420531798
212,99015.94091951623
736,119167.64362584095
1610,178684.19784422615
890,122381.23765347895
467,178487.36229054964
578,222161.25653395778
1747,201258.21973353042
1149,150311.129292788
2758,287065.59000806516
857,149309.41365447672
2219,291223.34146510105
733,94484.46462852505
2909,105020.06871824904
1798,233597.77660632788
235,118789.64865690419
2366,128392.64038085224
1027,128537.72442830687
1195,137703.62285888277
1303,31866.080512387765
148,191209.65915336122
608,169362.8366555558
2515,200036.03244804696
821,247476.5284556732
2500,290162.0261326924
745,93513.69605129337
741,121721.24274685532
1611,155621.76375392365
2532,121805.66922674299
1081,222740.94009598705
1692,429106.3532557925
2520,182417.67799297711
276,114442.73542119833
1992,143025.0809181599
663,27058.99104215618
418,122059.91683966537
1733,216274.10036770723
2359,151210.4451235991
253,176803.3961688926
1518,210674.10793888755
2035,144686.7295764275
2919,71164.46106427694
1540,234836.43472798896
2120,136702.90163739907
1674,163609.51918176562
256,149181.6331096725
2361,93575.20845074233
978,64547.08329573971
2280,113284.45272074227
2095,238890.1429280337
1709,328897.0898500086
2801,242202.5241215197
1246,112793.21707698252
2373,91257.9587332517
1055,307882.714877454
2017,119694.95082828843
1099,311982.1660028172
1344,73597.72361292053
835,219945.35026264406
1117,237571.4017005523
2043,82527.10319022612
2085,125659.19246753641
410,140433.50432851835
2650,108024.29935463255
2867,169309.30812293378
1668,118393.87474480123
1161,145410.93666322736
2122,170521.4176841119
2539,153073.9125115993
1047,142796.56250706295
1445,137518.90569984133
541,133053.67039505736
569,216203.00831188506
1276,116388.72323953042
918,157472.39901290936
326,147123.19337063533
1936,123490.40013888219
895,105286.04550807811
257,145130.8432041261
1241,178932.09481685658
1545,119417.7031186079
1189,185885.17728082498
270,149167.27701604384
2066,183609.71757458543
693,95455.18595397868
1259,115564.28658222005
2916,152375.34690416633
2321,306193.0353737915
1977,94524.47324263045
1895,147362.2733446675
1240,174649.9380226873
85,162674.32398220096
1823,105425.29319681847
825,289753.6295857326
110,213488.1918302092
697,124941.1484091429
2297,126524.4226329609
1231,133146.44177240334
1355,131959.99293094044
968,322734.3067081874
584,229476.83155551506
1315,143632.71234248517
1606,129706.98171182448
206,75204.88892413827
1685,378697.6677074351
2016,127326.42994393915
869,203810.4332779833
2135,129688.15044110852
2346,184356.53416255664
2430,242775.67103502207
2198,89217.05983357666
2652,119515.21835060118
27,108037.81684379923
241,160091.23422422959
906,130666.5148916888
1506,122114.11062665793
2098,355090.9683773822
1435,222312.6900551073
2213,143791.88509829057
1274,124266.47545660257
743,15114.277104010514
1737,220701.81922513572
2797,275398.12011005776
2185,50638.42723985568
58,155607.55275593323
830,202540.0750445367
808,104478.29700291189
680,144696.7662918002
1153,102550.5761296069
1291,162701.7355605472
1818,137726.00412656006
2161,205676.61438199197
1883,113396.86828387203
350,352047.0057765053
2473,170501.6534204115
295,185575.75323861017
293,192683.88563888572
859,135736.12617804995
288,55873.06580284964
1578,139601.21623596575
102,183428.3230822226
2831,163993.7579307129
1030,155910.97328280122
2551,152858.61778625724
1286,131571.06942233883
958,297510.88841220585
776,137419.66020493582
72,232151.42586406058
2263,271974.5225381179
1866,161661.28037044505
2876,54068.801975067196
2146,239033.20093488588
103,169950.5839813053
1500,129931.73320645923
492,172478.2863508659
167,147421.5687674056
2597,115508.50799837608
2685,96807.8427137011
1035,157162.51729281564
1220,54800.611662727664
2602,146048.11875418943
2159,211408.20406555414
695,147115.04854234407
1109,284481.99172260636
640,181585.11105189053
1652,160068.09341653052
2090,182350.41269168022
1188,187638.1116420859
2345,231592.6819242944
1059,390849.97737069515
2751,240325.06978559686
128,229797.51199024095
1523,159275.7549652129
2925,170719.04160665732
2145,278279.0459851827
1121,225098.05747748126
566,254502.14424271742
565,262324.6764552291
1331,141117.40784494072
2928,131874.12807199988
156,127975.72306442601
797,149856.8862399676
327,80165.32852710682
2859,151457.48708261547
1453,126067.68108486668
1762,346433.5062195017
1868,212673.42257016688
1760,160722.7109967977
1113,213824.52435995283
1812,199330.67283430975
117,157196.9414384731
1142,207261.63884524617
2342,409201.9372648655
927,148015.07280981244
2478,169572.1028829633
655,67874.06986610289
2064,120326.81192260401
369,293771.03280849545
2239,119604.1698009976
2732,219846.53876848146
1653,169043.4023867095
959,239261.50466755443
2395,361226.7545780021
1412,111749.76882889203
271,244688.4750109447
1484,154252.19905753236
1497,148610.13412906477
552,146878.28059237535
2,116203.30137583136
1855,304217.6388622024
4,282059.3045254394
2292,150213.08599506313
134,143677.25061625792
646,89340.26595131701
42,303520.0613530943
532,212921.48071184623
713,105249.03889825882
2561,139211.24918304817
2360,127447.85692635868
1333,122812.42582170677
1407,228994.16937452377
2892,310299.10383196734
574,205393.01701348406
1227,205183.80550114886
2591,229474.03355911985
1476,219872.28739847176
1125,244952.14356246212
1446,161013.35377470206
408,113793.63996496412
1101,299493.6192411572
2251,189103.30431919594
373,188864.06169983456
2554,136384.81986333343
2382,275240.40131140006
1985,77892.00801133602
519,245269.54356214634
1093,176254.93645846786
864,252068.08609765486
2889,141166.1790579814
2308,195604.5031315676
986,150497.65940352395
1302,136956.41876537682
585,159012.06876087378
2708,152422.81840824342
147,146960.88714661825
1441,226832.34568234318
383,192335.61354472907
285,169164.26044987928
181,101608.02789979946
358,196205.31525875014
780,181687.70281531799
258,178642.4557925247
1865,218079.0744853599
692,121150.25604712537
2902,330959.67297141004
508,236715.3731251655
2638,151482.19338754096
36,140736.27614477774
611,177102.05498206432
2281,159729.88133971475
1678,122820.87067641376
1696,452582.7287791418
1557,68685.89932113267
2180,146141.59449816387
1726,247931.75288908218
951,146819.33688080078
267,217089.4407980744
2706,133582.03356365158
2221,250887.8604238287
1357,154754.18520160252
2901,315007.55000044324
347,167005.061421565
2164,198321.12815734232
1586,295902.7780976533
360,147982.65387518125
1769,264324.9565401663
2617,159024.41729174517
1879,137143.5429308206
991,240832.49343254545
1535,132243.64010069
1191,130373.84022920814
1579,243738.61189706394
1882,152385.66164214737
1510,126684.31050031111
2196,184683.9710785595
1845,171286.07170898202
2336,407342.7337532776
942,98651.40591643276
861,127295.68216065197
2555,106825.47077964293
1392,172914.1178234504
2099,260807.98083049417
1543,107942.6122339154
948,276624.7404353178
1239,188361.4998040246
22,192648.19679617463
2796,229581.83064987505
2747,199343.13874728393
92,288666.8771127976
210,172384.6152839794
1858,206436.93517555832
2228,150011.27340445964
447,262241.3003643204
827,238170.34848642867
1649,214008.99100478983
682,156699.6044616977
2698,112930.9654557785
494,154567.204844976
214,95399.52435447279
2441,258855.4531612518
2679,118966.80743120657
1336,115335.9670914982
465,177712.30447304336
1524,155371.64535858118
2543,103756.21490117897
631,158045.5776993525
2452,312840.6706071468
228,167276.47394270133
126,188044.06742821194
1092,261368.3794171208
1122,211676.7065453265
932,222536.6580449961
1980,79600.31217698443
2171,127743.45118423906
551,163148.27317404264
2768,168484.75025419268
2056,101241.81039834164
1159,356640.1685334263
2645,112376.20832353167
1174,167955.42680343357
2266,230003.3096495247
2462,355774.51278536534
1219,144781.10715992766
2922,195246.2880060794
118,146158.15561186793
474,153157.1118361281
2576,162277.64163693282
872,285631.5995416924
1077,222723.98470490528
1536,154728.30525112347
1150,107113.81350814551
2341,358151.4538783274
1931,161275.9813219329
2785,139361.93059159466
2538,128213.78339405498
597,218511.03430748938
464,218071.5344200526
233,250569.97410333372
2169,141789.6419655788
2123,161359.274826491
1867,174357.9959745913
137,256453.65065882378
515,241254.84059490936
933,97587.75842010812
2784,165329.93558155422
972,150649.82909525404
599,169458.38712793734
2614,129822.68803362985
2582,129220.80579358678
1409,177609.40087035327
175,111630.86239110262
352,237685.87047605257
976,93064.11209699325
2134,194527.68927198078
984,115305.8289261864
2396,347150.4731881982
1673,122631.71233282017
404,126926.41302987825
607,160837.4713978266
814,151534.41594457396
868,192445.81619268216
2271,177314.75254805177
1633,262333.4057712001
337,157195.3551449388
2765,214321.7111586155
1746,249497.50767966593
368,339696.9321897476
2806,207385.30502140903
1662,198199.22535499095
1234,229437.7627266909
1373,123976.30490887738
1672,108422.78090471712
1939,121269.22145990159
